campaign_id,product_type,campaign_type,location,audience_size,budget,ad_text,hashtags,image_brightness,image_colorfulness,cta_strength,expected_engagement_rate,actual_leads,currency
FIN01016,Finance,Conversions,Tiruchirappalli,588014,1033,Discover amazing finance deals! Shop Now now!,#Promo #Viral #Launch,0.4338528097618671,0.4231864335062566,0.8712349805482646,1.0,1461,INR
BEA02208,Beauty,Traffic,Tirupur,291751,788,Discover amazing beauty deals! Sign Up now!,#LimitedOffer #Sale,0.5241427707660038,0.8052490088479197,0.7043894593958204,1.0,493,INR
FIT01812,Fitness,Leads,Madurai,730203,1472,Discover amazing fitness deals! Try Free now!,#Promo #BrandDeal #Launch #LimitedOffer,0.5947382893919988,0.7075364697365796,0.6021021957382273,1.0,918,INR
BEA01003,Beauty,Traffic,Tirupur,227306,1908,Discover amazing beauty deals! Shop Now now!,#Marketing #Sale,0.7955342838635573,0.6555506455856489,0.5185413249964854,1.0,1138,INR
FIN01584,Finance,Engagement,Erode,370987,227,Discover amazing finance deals! Try Free now!,#LimitedOffer #Discount,0.6689395037465193,0.9837780468745236,0.9161216666588954,1.0,427,INR
AUT01044,Automobile,Conversions,Madurai,711951,1021,Discover amazing automobile deals! Sign Up now!,#LimitedOffer #Sale #Marketing,0.3991171812213487,0.7370776354772501,0.9973774932497944,1.0,1235,INR
TEC01087,Technology,Traffic,Erode,395716,945,Discover amazing technology deals! Shop Now now!,#BestChoice #Promo,0.393387145665623,0.52328211040394,0.8229768127583177,1.0,1202,INR
TEC01648,Technology,Traffic,Kanchipuram,260279,1374,Discover amazing technology deals! Download App now!,#Discount #Trending #Promo,0.7973425395507443,0.7251789575433448,1.0,1.0,2197,INR
FIT02095,Fitness,Conversions,Coimbatore,1315172,177,Discover amazing fitness deals! Learn More now!,#Viral #Ad,0.6766755786531364,0.6959235112839545,0.6540969444043016,1.0,193,INR
FIN01371,Finance,Engagement,Tirupur,304263,1764,Discover amazing finance deals! Get Offer now!,#Promo #BrandDeal #Ad #Trending,0.4538722490335511,0.5202951298333124,0.5027741596183517,1.0,1591,INR
EDU01882,Education,Conversions,Coimbatore,1000126,757,Discover amazing education deals! Sign Up now!,#BrandDeal #Promo,0.533104781617356,0.7503022405307321,0.7261108223610204,1.0,975,INR
BEA01874,Beauty,Brand Awareness,Coimbatore,1838761,762,Discover amazing beauty deals! Sign Up now!,#Trending #LimitedOffer #BrandDeal #NewProduct,0.5389092290706863,0.7518661942693768,0.8317013853154986,1.0,450,INR
FIT01738,Fitness,Traffic,Tirunelveli,227632,1785,Discover amazing fitness deals! Download App now!,#Viral #Trending,0.5307636478525553,0.8323451725995575,0.5736632371258901,1.0,1799,INR
FOO01403,Food,Traffic,Madurai,1000315,344,Discover amazing food deals! Download App now!,#Sale #Promo,0.5098311465783095,0.774982333644595,0.656223620485804,1.0,202,INR
FOO01998,Food,Engagement,Kanchipuram,396382,215,Discover amazing food deals! Download App now!,#BestChoice #InstaAd #Viral,0.7950364650680954,0.9941324734450204,0.9452296042900172,1.0,201,INR
FOO01938,Food,Leads,Erode,309945,495,Discover amazing food deals! Join Today now!,#InstaAd #NewProduct #BestChoice,0.7038643324976518,0.5084666551786666,0.3268805157299912,1.0,375,INR
BEA01795,Beauty,Engagement,Tiruchirappalli,717320,1819,Discover amazing beauty deals! Learn More now!,#Discount #BrandDeal,0.5649235177298801,0.6047552238590076,0.9515838922762824,1.0,1781,INR
BEA01328,Beauty,Traffic,Chennai,9299445,1658,Discover amazing beauty deals! Shop Now now!,#Sale #Viral #Discount #Promo,0.5149831689279126,0.6777749493882123,0.853798205587045,1.0,1646,INR
FAS01014,Fashion,Conversions,Tiruchirappalli,617138,487,Discover amazing fashion deals! Get Offer now!,#Marketing #Promo #Sale,0.5631917825995694,0.549252767128502,0.4776213925936191,1.0,293,INR
FIT01173,Fitness,Brand Awareness,Chennai,8498716,260,Discover amazing fitness deals! Join Today now!,#Trending #Marketing,0.5859657545719135,0.5662702251963008,1.0,1.0,199,INR
FIN01766,Finance,Brand Awareness,Tirupur,375399,890,Discover amazing finance deals! Shop Now now!,#BrandDeal #Trending,0.6225121852321862,0.5396526464449869,0.4366064018857988,1.0,986,INR
EDU02220,Education,Engagement,Salem,762120,1047,Discover amazing education deals! Sign Up now!,#Launch #Viral #BestChoice #Marketing,0.6321050597893578,0.434612261510894,1.0,1.0,770,INR
AUT01099,Automobile,Traffic,Tiruchirappalli,534869,961,Discover amazing automobile deals! Learn More now!,#Launch #BestChoice #NewProduct #InstaAd,0.6131010450166652,0.6930466283788447,0.4782266929388999,1.0,1155,INR
TEC02062,Technology,Brand Awareness,Vellore,478954,1080,Discover amazing technology deals! Join Today now!,#Launch #LimitedOffer,0.7679799526742249,0.5326875686055335,0.6622038290282195,1.0,1358,INR
FAS02084,Fashion,Engagement,Vellore,444790,1965,Discover amazing fashion deals! Get Offer now!,#Sale #Launch #BrandDeal,0.5288757471752517,1.0,0.3908610999628164,1.0,1472,INR
TEC02233,Technology,Leads,Thoothukudi,234560,1903,Discover amazing technology deals! Sign Up now!,#Launch #Marketing,0.7170827032114405,0.6621973207275459,0.9699522387810215,1.0,1618,INR
FIN01905,Finance,Leads,Madurai,784260,1286,Discover amazing finance deals! Try Free now!,#Marketing #Launch,0.7391569083881044,0.5412573084219635,0.7703350465632887,1.0,970,INR
FIT01384,Fitness,Leads,Chennai,10002324,594,Discover amazing fitness deals! Download App now!,#Discount #LimitedOffer #Viral,0.7550419256469706,0.8593865129278107,0.2564289519439338,1.0,398,INR
FAS01333,Fashion,Traffic,Chennai,10067801,609,Discover amazing fashion deals! Download App now!,#Ad #InstaAd,0.7347209581224954,0.4849154446310669,1.0,1.0,335,INR
FIN01954,Finance,Brand Awareness,Nagercoil,232717,1930,Discover amazing finance deals! Download App now!,#Sale #Trending,0.7622896458592235,1.0,0.9914453414245032,1.0,3310,INR
TEC01617,Technology,Leads,Thanjavur,328595,346,Discover amazing technology deals! Sign Up now!,#Marketing #BestChoice #Trending #Ad,0.6999809378231494,0.8062844083883118,0.8115192821879391,1.0,500,INR
FIT01579,Fitness,Leads,Madurai,879862,532,Discover amazing fitness deals! Shop Now now!,#Marketing #InstaAd #LimitedOffer #Discount,0.5424782351074615,0.7430978993177819,0.7952862460406072,1.0,544,INR
FIN01953,Finance,Brand Awareness,Tirunelveli,481400,1851,Discover amazing finance deals! Download App now!,#Trending #BestChoice #BrandDeal #Viral,0.8135749796939906,0.7962683748677092,0.6595923712551218,1.0,1861,INR
AUT02159,Automobile,Leads,Thoothukudi,300158,192,Discover amazing automobile deals! Sign Up now!,#BestChoice #BrandDeal #LimitedOffer,0.549863486398374,0.810012402025433,0.4888750111510007,1.0,214,INR
AUT01114,Automobile,Leads,Tirunelveli,384245,1032,Discover amazing automobile deals! Sign Up now!,#BrandDeal #Sale #Ad #Launch,0.6798761054249467,0.6260743824539882,0.5321093848746062,1.0,1575,INR
FAS01263,Fashion,Brand Awareness,Tirupur,368502,1585,Discover amazing fashion deals! Get Offer now!,#BestChoice #Ad #Discount #Viral,0.516040213178984,0.776485312347022,0.3497701679727177,1.0,653,INR
TEC01587,Technology,Engagement,Tirupur,370354,1738,Discover amazing technology deals! Shop Now now!,#Marketing #LimitedOffer,0.4946984238235597,0.6483477184757473,0.9826997830577816,1.0,1947,INR
AUT01145,Automobile,Brand Awareness,Tirunelveli,342766,207,Discover amazing automobile deals! Download App now!,#Launch #BrandDeal #Sale #Viral,0.4483447425761745,0.6545367881028111,1.0,1.0,204,INR
EDU01947,Education,Conversions,Tirunelveli,257545,1268,Discover amazing education deals! Try Free now!,#Discount #Sale #Trending,0.5855273530682306,0.874258826932409,0.6887884800168383,1.0,1027,INR
FOO01903,Food,Leads,Kanchipuram,213224,656,Discover amazing food deals! Get Offer now!,#Launch #Promo,0.7763831667496163,0.4399924902186925,0.522239469440232,1.0,520,INR
BEA01248,Beauty,Brand Awareness,Madurai,540738,392,Discover amazing beauty deals! Download App now!,#Marketing #Ad,0.6699482473774938,0.9844517017152654,0.7549675355934864,1.0,354,INR
TEC01440,Technology,Leads,Tirunelveli,380760,117,Discover amazing technology deals! Sign Up now!,#InstaAd #Promo,0.4393123851161923,0.5438097018575215,0.3838833313297784,1.0,108,INR
FIN02235,Finance,Conversions,Vellore,539690,1195,Discover amazing finance deals! Learn More now!,#NewProduct #LimitedOffer #Launch #Marketing,0.5729084641370138,0.7960193172383526,0.8503863800632325,1.0,1306,INR
AUT01893,Automobile,Traffic,Thanjavur,354581,613,Discover amazing automobile deals! Get Offer now!,#InstaAd #BrandDeal,0.6542855847859493,0.6917407684378586,0.5623032965734731,1.0,896,INR
EDU01810,Education,Engagement,Thanjavur,289649,460,Discover amazing education deals! Try Free now!,#Viral #Discount #Marketing #BrandDeal,0.8075131462448648,0.3837095106692525,0.98121487731416,1.0,385,INR
EDU01090,Education,Leads,Coimbatore,2174737,1879,Discover amazing education deals! Shop Now now!,#Marketing #Promo,0.5201893884072908,0.3375369134167562,0.689217157868643,1.0,997,INR
FAS01500,Fashion,Conversions,Salem,308666,303,Discover amazing fashion deals! Learn More now!,#NewProduct #LimitedOffer #BrandDeal #Viral,0.7771484857958508,0.7806549126074342,0.458324527324335,1.0,197,INR
AUT01405,Automobile,Traffic,Tirupur,257761,72,Discover amazing automobile deals! Get Offer now!,#BrandDeal #Launch,0.4370143408223526,0.7767108491231798,0.5346164693752334,1.0,53,INR
AUT01664,Automobile,Traffic,Chennai,10087258,1561,Discover amazing automobile deals! Shop Now now!,#InstaAd #BrandDeal,0.6273420999626375,0.6012257479176331,0.530321563931585,1.0,1854,INR
FIT01595,Fitness,Conversions,Nagercoil,136368,481,Discover amazing fitness deals! Sign Up now!,#Trending #BestChoice,0.3591047943902277,1.0,0.772563672224081,1.0,469,INR
TEC01881,Technology,Conversions,Kanniyakumari,86783,983,Discover amazing technology deals! Shop Now now!,#BrandDeal #InstaAd #NewProduct #Launch,0.4202729925775847,1.0,0.957383602832502,1.0,692,INR
FAS01367,Fashion,Brand Awareness,Chennai,10663354,1677,Discover amazing fashion deals! Learn More now!,#LimitedOffer #Sale,0.5996280253315259,0.9232376128867696,0.4393651381292789,1.0,878,INR
TEC01308,Technology,Traffic,Salem,501579,804,Discover amazing technology deals! Learn More now!,#Promo #Sale #NewProduct #LimitedOffer,0.4787843495276511,0.5925544671755574,0.6708830514832337,1.0,917,INR
EDU01674,Education,Leads,Nagercoil,227738,604,Discover amazing education deals! Shop Now now!,#BestChoice #BrandDeal,0.3573672358071423,0.4934601499914675,0.7454625327670926,1.0,454,INR
TEC01880,Technology,Leads,Kanchipuram,446965,1700,Discover amazing technology deals! Download App now!,#Viral #InstaAd #BestChoice #BrandDeal,0.2970664544500652,0.6333114766941995,0.6613424806872211,1.0,1421,INR
FOO02070,Food,Leads,Madurai,1004471,80,Discover amazing food deals! Get Offer now!,#InstaAd #Sale #Viral,0.4768722856482728,0.5919930436940893,0.5843649729585183,1.0,59,INR
FIT01164,Fitness,Conversions,Tiruchirappalli,729670,105,Discover amazing fitness deals! Try Free now!,#Promo #BestChoice #NewProduct #Discount,0.370886306215658,0.9448824835047924,0.6678492304618906,1.0,125,INR
FAS02026,Fashion,Conversions,Madurai,718967,1667,Discover amazing fashion deals! Download App now!,#Trending #LimitedOffer #Promo,0.5796598140148675,0.8571985625406263,0.9932419247910664,1.0,1245,INR
FOO01908,Food,Conversions,Chennai,8383152,1565,Discover amazing food deals! Shop Now now!,#BrandDeal #LimitedOffer,0.5185673848257941,0.668838472657181,0.8628064314632263,1.0,1301,INR
FOO01050,Food,Engagement,Chennai,8954652,597,Discover amazing food deals! Download App now!,#NewProduct #InstaAd #Trending #Discount,0.4109209600826727,0.934617828406468,0.8846120505885691,1.0,540,INR
FIN01078,Finance,Leads,Nagercoil,194270,1863,Discover amazing finance deals! Try Free now!,#Promo #Trending,0.5811623196293225,0.6938632070519314,0.5520585694945547,1.0,2385,INR
AUT01983,Automobile,Conversions,Nagercoil,104757,888,Discover amazing automobile deals! Join Today now!,#Trending #Ad,0.5555621976730143,0.6794835610362582,0.5141992634089797,1.0,698,INR
BEA01441,Beauty,Engagement,Tirupur,219097,291,Discover amazing beauty deals! Learn More now!,#Marketing #Sale #Promo #Ad,0.4411630772983081,0.8626553879095422,1.0,1.0,267,INR
FAS01673,Fashion,Leads,Kanchipuram,341467,1178,Discover amazing fashion deals! Download App now!,#Viral #Trending #LimitedOffer,0.4932507692135541,0.5605910597281154,0.5995033772159661,1.0,683,INR
FOO01572,Food,Leads,Tirupur,347313,539,Discover amazing food deals! Join Today now!,#Trending #LimitedOffer #Sale #Viral,0.5127398720449295,0.9880625929581746,0.8126798507113799,1.0,520,INR
FOO01766,Food,Leads,Salem,666036,1862,Discover amazing food deals! Try Free now!,#InstaAd #Viral #Discount #Sale,0.5922413218554815,0.5570898521341393,1.0,1.0,1525,INR
FOO01156,Food,Traffic,Tirunelveli,358768,994,Discover amazing food deals! Learn More now!,#Sale #Discount #LimitedOffer,0.5107931178547597,0.676401713437466,0.8809332376682538,1.0,825,INR
FAS01733,Fashion,Leads,Madurai,746726,1412,Discover amazing fashion deals! Learn More now!,#Discount #Launch,0.4309596955802457,0.7280854391223569,0.7960481775025181,1.0,1323,INR
FIT02026,Fitness,Brand Awareness,Nagercoil,170480,552,Discover amazing fitness deals! Try Free now!,#BrandDeal #Promo #Marketing #BestChoice,0.7468670099334357,0.5262752507868508,1.0,1.0,747,INR
FAS01568,Fashion,Traffic,Erode,246163,745,Discover amazing fashion deals! Shop Now now!,#BrandDeal #Launch #Ad #Trending,0.7026991845815618,0.9139826870821944,0.8825709548267411,1.0,420,INR
AUT01437,Automobile,Conversions,Salem,319816,667,Discover amazing automobile deals! Try Free now!,#Marketing #BrandDeal #BestChoice,0.435553592397465,0.5610449678107026,0.606129212265801,1.0,472,INR
FIT01422,Fitness,Brand Awareness,Vellore,533619,1132,Discover amazing fitness deals! Download App now!,#InstaAd #Sale #BrandDeal,0.4621147686787875,0.9322974016706604,0.792916823656181,1.0,1511,INR
EDU01411,Education,Engagement,Kanchipuram,355989,1812,Discover amazing education deals! Download App now!,#Discount #Trending #LimitedOffer,0.5365756267384364,0.903381522894052,0.9327101389051032,1.0,2039,INR
BEA01308,Beauty,Brand Awareness,Chennai,9669595,1656,Discover amazing beauty deals! Get Offer now!,#Launch #LimitedOffer #Marketing #Viral,0.5636043651821475,0.9806615169875976,0.7102540758525362,1.0,1105,INR
FAS01101,Fashion,Traffic,Tirupur,352638,626,Discover amazing fashion deals! Join Today now!,#LimitedOffer #Promo #Viral,0.6371246695255817,1.0,1.0,1.0,544,INR
FIT01507,Fitness,Conversions,Salem,506524,1916,Discover amazing fitness deals! Sign Up now!,#Discount #LimitedOffer #Launch,0.3800407005691897,0.7378371382152569,0.3840478060731829,1.0,1112,INR
FIN01951,Finance,Engagement,Kanniyakumari,142823,1702,Discover amazing finance deals! Get Offer now!,#Launch #BestChoice #LimitedOffer #Marketing,0.5560697226937219,0.7784223234839587,0.947018932114992,1.0,2843,INR
FAS01303,Fashion,Engagement,Madurai,651878,1485,Discover amazing fashion deals! Join Today now!,#InstaAd #Promo #Trending,0.600027999695246,0.9301215101186138,0.416834061610088,1.0,1154,INR
FAS01076,Fashion,Conversions,Nagercoil,306592,62,Discover amazing fashion deals! Shop Now now!,#Marketing #LimitedOffer #Sale,0.5413592145502162,0.565913686590748,0.68839490731465,1.0,43,INR
FIN01504,Finance,Leads,Chennai,9574623,495,Discover amazing finance deals! Shop Now now!,#Trending #LimitedOffer #NewProduct #Launch,0.5749045629311851,0.8351686385685331,1.0,1.0,834,INR
EDU02129,Education,Engagement,Tiruchirappalli,657164,406,Discover amazing education deals! Join Today now!,#Launch #Ad #NewProduct,0.6376150587487981,0.5905772383070709,0.6693071636788978,1.0,528,INR
FAS02208,Fashion,Brand Awareness,Kanniyakumari,121949,662,Discover amazing fashion deals! Get Offer now!,#Sale #Marketing #Ad,0.8492800580413954,0.7077013468559392,1.0,1.0,469,INR
EDU01242,Education,Brand Awareness,Kanchipuram,333554,1402,Discover amazing education deals! Download App now!,#Launch #Marketing #Sale,0.7067082923201569,0.7812193152461605,0.8236437008680237,1.0,1148,INR
EDU01714,Education,Engagement,Salem,586586,1700,Discover amazing education deals! Shop Now now!,#Launch #Ad #BestChoice,0.5151962921709089,0.6885230446329489,0.6194278663056203,1.0,1526,INR
AUT01194,Automobile,Leads,Thoothukudi,293501,646,Discover amazing automobile deals! Get Offer now!,#Sale #Discount #BrandDeal #Promo,0.3334338295543658,0.9632655079719596,0.4027513981703139,1.0,493,INR
EDU01913,Education,Leads,Chennai,8264223,584,Discover amazing education deals! Try Free now!,#LimitedOffer #InstaAd #Discount,0.8766766246541497,0.649995151204478,0.8600464768264369,1.0,591,INR
BEA01525,Beauty,Conversions,Madurai,559676,432,Discover amazing beauty deals! Sign Up now!,#InstaAd #Trending,0.6567123102326796,0.7869308707418476,0.7668382578108425,1.0,272,INR
FIT01973,Fitness,Leads,Coimbatore,1597135,1361,Discover amazing fitness deals! Get Offer now!,#BrandDeal #Launch,0.7275892661338653,0.6217002653613413,0.7268197782296149,1.0,1080,INR
FAS01483,Fashion,Brand Awareness,Erode,293607,1675,Discover amazing fashion deals! Try Free now!,#BestChoice #LimitedOffer #BrandDeal,0.7495898930546872,0.590382419898416,0.2715892577328269,1.0,838,INR
BEA01939,Beauty,Conversions,Dindigul,370178,1821,Discover amazing beauty deals! Shop Now now!,#Ad #InstaAd #LimitedOffer #NewProduct,0.5244693205026301,0.786832247755781,0.5382900807286431,1.0,761,INR
FAS01346,Fashion,Brand Awareness,Kanniyakumari,98449,1841,Discover amazing fashion deals! Download App now!,#Marketing #Discount #BestChoice,0.6441511781427598,1.0,0.3785493414838687,1.0,1349,INR
FOO01481,Food,Conversions,Tirunelveli,264077,822,Discover amazing food deals! Sign Up now!,#Viral #Promo #Launch #Trending,0.6721024949483811,0.4891859811887417,0.8890383318734867,1.0,821,INR
EDU01861,Education,Conversions,Dindigul,188258,1283,Discover amazing education deals! Try Free now!,#Discount #BrandDeal #Launch #LimitedOffer,0.6540690625153964,0.9635198317712088,0.693794633749677,1.0,1130,INR
